register;register_hex;in_main;in_display;main_name;display_name;main_type;display_type;main_unit;display_unit;main_mode;display_mode;main_function;display_function;main_block;display_block;main_code;display_code;main_value_map;display_value_map;main_bit_map;display_bit_map;main_notes;display_notes;differences;classification;remark
4774;0x12A6;no;yes;;DWIN Wertebereich 0x12A6 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4775;0x12A7;no;yes;;DWIN Wertebereich 0x12A7 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4776;0x12A8;no;yes;;DWIN 0x12A8 Anzeige-Sollwert/Kandidat 45.0 Spiegelblock;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4777;0x12A9;no;yes;;DWIN 0x12A9 Anzeige-Sollwert/Grenzwert Kandidat 35.0 Spiegelblock;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4778;0x12AA;no;yes;;DWIN Wertebereich 0x12AA Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4779;0x12AB;no;yes;;DWIN Wertebereich 0x12AB Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4780;0x12AC;no;yes;;DWIN 0x12AC Heiz-Soll / berechneter Heiz-Sollwert Spiegelblock;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4781;0x12AD;no;yes;;DWIN Wertebereich 0x12AD Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4782;0x12AE;no;yes;;DWIN Wertebereich 0x12AE Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4783;0x12AF;no;yes;;DWIN Wertebereich 0x12AF Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4784;0x12B0;no;yes;;DWIN Wertebereich 0x12B0 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4785;0x12B1;no;yes;;DWIN Wertebereich 0x12B1 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4786;0x12B2;no;yes;;DWIN Wertebereich 0x12B2 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4787;0x12B3;no;yes;;DWIN Wertebereich 0x12B3 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4788;0x12B4;no;yes;;DWIN Wertebereich 0x12B4 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4789;0x12B5;no;yes;;DWIN Wertebereich 0x12B5 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4790;0x12B6;no;yes;;DWIN Wertebereich 0x12B6 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4791;0x12B7;no;yes;;DWIN Wertebereich 0x12B7 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4792;0x12B8;no;yes;;DWIN Wertebereich 0x12B8 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4793;0x12B9;no;yes;;DWIN Wertebereich 0x12B9 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4794;0x12BA;no;yes;;DWIN Wertebereich 0x12BA Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4795;0x12BB;no;yes;;DWIN Wertebereich 0x12BB Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4796;0x12BC;no;yes;;DWIN Wertebereich 0x12BC Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4797;0x12BD;no;yes;;DWIN Wertebereich 0x12BD Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4798;0x12BE;no;yes;;DWIN Wertebereich 0x12BE Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4799;0x12BF;no;yes;;DWIN Wertebereich 0x12BF Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4800;0x12C0;no;yes;;DWIN Wertebereich 0x12C0 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4801;0x12C1;no;yes;;DWIN Wertebereich 0x12C1 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4802;0x12C2;no;yes;;DWIN Wertebereich 0x12C2 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4803;0x12C3;no;yes;;DWIN Wertebereich 0x12C3 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4804;0x12C4;no;yes;;DWIN Wertebereich 0x12C4 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4805;0x12C5;no;yes;;DWIN Wertebereich 0x12C5 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4806;0x12C6;no;yes;;DWIN Wertebereich 0x12C6 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4807;0x12C7;no;yes;;DWIN Wertebereich 0x12C7 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4808;0x12C8;no;yes;;DWIN Wertebereich 0x12C8 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4809;0x12C9;no;yes;;DWIN Wertebereich 0x12C9 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4810;0x12CA;no;yes;;DWIN Wertebereich 0x12CA Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4811;0x12CB;no;yes;;DWIN Wertebereich 0x12CB Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4812;0x12CC;no;yes;;DWIN Wertebereich 0x12CC Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4813;0x12CD;no;yes;;DWIN Wertebereich 0x12CD Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4814;0x12CE;no;yes;;DWIN Wertebereich 0x12CE Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4815;0x12CF;no;yes;;DWIN Wertebereich 0x12CF Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4816;0x12D0;no;yes;;DWIN Wertebereich 0x12D0 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4817;0x12D1;no;yes;;DWIN Wertebereich 0x12D1 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4818;0x12D2;no;yes;;DWIN Wertebereich 0x12D2 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4819;0x12D3;no;yes;;DWIN Wertebereich 0x12D3 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4820;0x12D4;no;yes;;DWIN Wertebereich 0x12D4 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4821;0x12D5;no;yes;;DWIN Wertebereich 0x12D5 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4822;0x12D6;no;yes;;DWIN Wertebereich 0x12D6 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4823;0x12D7;no;yes;;DWIN Wertebereich 0x12D7 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4824;0x12D8;no;yes;;DWIN Wertebereich 0x12D8 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4825;0x12D9;no;yes;;DWIN Wertebereich 0x12D9 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4826;0x12DA;no;yes;;DWIN Wertebereich 0x12DA Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4827;0x12DB;no;yes;;DWIN Wertebereich 0x12DB Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4828;0x12DC;no;yes;;DWIN Wertebereich 0x12DC Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4829;0x12DD;no;yes;;DWIN Wertebereich 0x12DD Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4830;0x12DE;no;yes;;DWIN Wertebereich 0x12DE Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4831;0x12DF;no;yes;;DWIN Wertebereich 0x12DF Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4832;0x12E0;no;yes;;DWIN Wertebereich 0x12E0 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4833;0x12E1;no;yes;;DWIN Wertebereich 0x12E1 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4834;0x12E2;no;yes;;DWIN Wertebereich 0x12E2 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4835;0x12E3;no;yes;;DWIN Wertebereich 0x12E3 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4836;0x12E4;no;yes;;DWIN Wertebereich 0x12E4 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4837;0x12E5;no;yes;;DWIN Wertebereich 0x12E5 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4838;0x12E6;no;yes;;DWIN Wertebereich 0x12E6 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4839;0x12E7;no;yes;;DWIN Wertebereich 0x12E7 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4840;0x12E8;no;yes;;DWIN Wertebereich 0x12E8 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4841;0x12E9;no;yes;;DWIN Wertebereich 0x12E9 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4842;0x12EA;no;yes;;DWIN Wertebereich 0x12EA Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4843;0x12EB;no;yes;;DWIN Wertebereich 0x12EB Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4844;0x12EC;no;yes;;DWIN Wertebereich 0x12EC Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4845;0x12ED;no;yes;;DWIN Wertebereich 0x12ED Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4846;0x12EE;no;yes;;DWIN Wertebereich 0x12EE Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4847;0x12EF;no;yes;;DWIN Wertebereich 0x12EF Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4848;0x12F0;no;yes;;DWIN Wertebereich 0x12F0 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4849;0x12F1;no;yes;;DWIN Wertebereich 0x12F1 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4850;0x12F2;no;yes;;DWIN Wertebereich 0x12F2 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4851;0x12F3;no;yes;;DWIN Wertebereich 0x12F3 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4852;0x12F4;no;yes;;DWIN Wertebereich 0x12F4 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4853;0x12F5;no;yes;;DWIN Wertebereich 0x12F5 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4854;0x12F6;no;yes;;DWIN Wertebereich 0x12F6 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4855;0x12F7;no;yes;;DWIN Wertebereich 0x12F7 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4856;0x12F8;no;yes;;DWIN Wertebereich 0x12F8 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4857;0x12F9;no;yes;;DWIN Wertebereich 0x12F9 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4858;0x12FA;no;yes;;DWIN Wertebereich 0x12FA Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4859;0x12FB;no;yes;;DWIN Wertebereich 0x12FB Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4860;0x12FC;no;yes;;DWIN Wertebereich 0x12FC Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4861;0x12FD;no;yes;;DWIN Wertebereich 0x12FD Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4862;0x12FE;no;yes;;DWIN Wertebereich 0x12FE Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4863;0x12FF;no;yes;;DWIN Wertebereich 0x12FF Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
5920;0x1720;no;yes;;DWIN 1720 Modus-Anzeige / Textpointer-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
5936;0x1730;no;yes;;DWIN 1730 Betriebsstatus-Anzeige / Textpointer-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6144;0x1800;no;yes;;DWIN 1800 Anzeigeobjekt-/Layoutblock (kein Warmlink-Register);;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6145;0x1801;no;yes;;DWIN 1801 Anzeigeobjekt-/Layoutparameter;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6146;0x1802;no;yes;;"DWIN 1802 Anzeigeobjekt-/Layoutparameter; nicht sicher Temp";;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6176;0x1820;no;yes;;DWIN 1820 Anzeigeobjekt-/Layoutblock (kein Temperatur-Rohwert);;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6177;0x1821;no;yes;;DWIN 1821 Anzeigeobjekt-/Layoutparameter;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6178;0x1822;no;yes;;"DWIN 1822 Anzeigeobjekt-/Layoutparameter; nicht sicher Temp";;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6272;0x1880;no;yes;;DWIN 1880 Anzeige-/Temperatur-Kandidatenblock;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
6656;0x1A00;no;yes;;DWIN 1A00 Anzeige-/Temperatur-Kandidatenblock;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
91105;0x163E1;yes;yes;Displaybus 0x01 Power-Modul-Spiegel: AC-Eingangsspannung wie 2062;Displaybus 0x01 Power-Modul-Spiegel: AC-Eingangsspannung wie 2062;DIGI1;DIGI1;V;V;read;read;03;03;DWINV;DWINV;DV2105;DV2105;;;;;"PRIVATE fix18: virtuelles Register aus 0x01/2099ff; verhält sich im Log wie 2062 AC-Eingangsspannung. Absender/Rolle vermutlich Power-Modul-Spiegel, noch Kandidat.";"PRIVATE fix18: virtuelles Register aus 0x01/2099ff; verhält sich im Log wie 2062 AC-Eingangsspannung. Absender/Rolle vermutlich Power-Modul-Spiegel, noch Kandidat.";;IDENTICAL;Relevant fields are identical.
91108;0x163E4;yes;yes;Displaybus 0x01 Power-Modul-Spiegel: DC-Power-Bus-Spannung wie 2043;Displaybus 0x01 Power-Modul-Spiegel: DC-Power-Bus-Spannung wie 2043;DIGI1;DIGI1;V;V;read;read;03;03;DWINV;DWINV;DV2108;DV2108;;;;;"PRIVATE fix18: virtuelles Register aus 0x01/2099ff; verhält sich im Log wie 2043 DC-Power-Bus-Spannung. Absender/Rolle vermutlich Power-Modul-Spiegel, noch Kandidat.";"PRIVATE fix18: virtuelles Register aus 0x01/2099ff; verhält sich im Log wie 2043 DC-Power-Bus-Spannung. Absender/Rolle vermutlich Power-Modul-Spiegel, noch Kandidat.";;IDENTICAL;Relevant fields are identical.
